name,cpu,ram,counter,timestamp
Video.UI.exe,0.0,0.18,1,2019-11-16 17:07:07
Adobe Installer.exe,0.0,0.11,1,2019-11-16 17:07:07
python.exe,114.0,3.29,1,2019-11-16 17:07:07
OpenWith.exe,0.0,0.33,1,2019-11-16 17:07:07
Creative Cloud.exe,0.2,0.47,1,2019-11-16 17:07:07
CCLibrary.exe,0.0,0.02,1,2019-11-16 17:07:07
cmd.exe,0.0,0.06,1,2019-11-16 17:07:07
Visual Paradigm.exe,0.5,4.51,1,2019-11-16 17:07:07
OneDrive.exe,0.0,0.39,1,2019-11-16 17:07:07
SearchFilterHost.exe,0.0,0.1,1,2019-11-16 17:07:07
OfficeClickToRun.exe,0.0,0.42,1,2019-11-16 17:07:07
CodeHelper.exe,0.0,0.18,1,2019-11-16 17:07:07
winpty-agent.exe,0.3,0.08,1,2019-11-16 17:07:07
onenoteim.exe,0.0,1.36,1,2019-11-16 17:07:07
Microsoft.Photos.exe,0.0,0.15,1,2019-11-16 17:07:07
SearchIndexer.exe,0.0,0.58,1,2019-11-16 17:07:07
AdobeUpdateService.exe,0.0,0.11,1,2019-11-16 17:07:07
audiodg.exe,11.3,0.25,1,2019-11-16 17:07:07
Adobe Desktop Service.exe,0.3,0.74,1,2019-11-16 17:07:07
Adobe CEF Helper.exe,0.0,0.45,1,2019-11-16 17:07:07
CoreSync.exe,0.2,0.36,1,2019-11-16 17:07:07
System Idle Process,91.2,0.0,1,2019-11-16 17:13:07
System,9.2,0.0,1,2019-11-16 17:13:07
Registry,0.0,0.23,1,2019-11-16 17:13:07
svchost.exe,3.7,9.24,1,2019-11-16 17:13:07
wuauclt.exe,0.0,0.03,1,2019-11-16 17:13:07
smss.exe,0.0,0.0,1,2019-11-16 17:13:07
csrss.exe,0.4,0.1,1,2019-11-16 17:13:07
wininit.exe,0.0,0.01,1,2019-11-16 17:13:07
rundll32.exe,0.0,0.06,1,2019-11-16 17:13:07
winlogon.exe,0.0,0.04,1,2019-11-16 17:13:07
services.exe,0.0,0.08,1,2019-11-16 17:13:07
lsass.exe,0.0,0.19,1,2019-11-16 17:13:07
AvastBrowserCrashHandler64.exe,0.0,0.0,1,2019-11-16 17:13:07
WUDFHost.exe,0.0,0.01,1,2019-11-16 17:13:07
fontdrvhost.exe,0.0,0.06,1,2019-11-16 17:13:07
aswidsagent.exe,0.5,0.54,1,2019-11-16 17:13:07
LockApp.exe,0.0,0.31,1,2019-11-16 17:13:07
wsc_proxy.exe,0.0,0.03,1,2019-11-16 17:13:07
dwm.exe,4.4,0.46,1,2019-11-16 17:13:07
SkypeBridge.exe,0.0,0.72,1,2019-11-16 17:13:07
SearchProtocolHost.exe,0.0,0.11,1,2019-11-16 17:13:07
igfxCUIService.exe,0.0,0.05,1,2019-11-16 17:13:07
taskhostw.exe,0.0,0.36,1,2019-11-16 17:13:07
